,id,source,url
684,684,Associated Press,http://hosted.ap.org/dynamic/stories/U/US_HURRICANES_COASTLINE_GROWTH_TXOL-?SITE=PASTR&SECTION=HOME&TEMPLATE=DEFAULT
685,685,Associated Press,http://hosted.ap.org/dynamic/stories/U/US_HURRICANES_COASTLINE_GROWTH_TXOL-?SITE=AZMES&SECTION=HOME&TEMPLATE=DEFAULT
686,686,Associated Press,http://hosted.ap.org/dynamic/stories/U/US_HURRICANES_COASTLINE_GROWTH_TXOL-?SITE=CAANR&SECTION=HOME&TEMPLATE=DEFAULT
687,687,Associated Press,http://hosted.ap.org/dynamic/stories/U/US_HURRICANES_COASTLINE_GROWTH_TXOL-?SITE=ORCOO&SECTION=HOME&TEMPLATE=DEFAULT
688,688,stamford advocate,http://www.stamfordadvocate.com/news/texas/article/What-hurricanes-don-t-teach-us-AP-finds-fast-12202754.php
689,689,Associated Press,http://hosted.ap.org/dynamic/stories/U/US_HURRICANES_COASTLINE_GROWTH_TXOL-?SITE=COCOL&SECTION=HOME&TEMPLATE=DEFAULT
690,690,Associated Press,http://hosted.ap.org/dynamic/stories/U/US_HURRICANES_COASTLINE_GROWTH?SITE=COCOL&SECTION=HOME&TEMPLATE=DEFAULT
691,691,Associated Press,http://hosted.ap.org/dynamic/stories/U/US_HURRICANES_COASTLINE_GROWTH?SITE=ORCOO&SECTION=HOME&TEMPLATE=DEFAULT
692,692,Associated Press,http://hosted.ap.org/dynamic/stories/U/US_HURRICANES_COASTLINE_GROWTH?SITE=FLSTU&SECTION=HOME&TEMPLATE=DEFAULT
693,693,Associated Press,http://hosted.ap.org/dynamic/stories/U/US_HURRICANES_COASTLINE_GROWTH?SITE=INELK&SECTION=HOME&TEMPLATE=DEFAULT
694,694,"3TV, azfamily.com",http://www.azfamily.com/story/36382595/us-coastal-growth-continues-despite-lessons-of-past-storms
695,695,The Charlotte Observer,http://www.charlotteobserver.com/news/state/south-carolina/article173700696.html
696,696,The Charlotte Observer,http://www.charlotteobserver.com/news/nation-world/national/article173799046.html
697,697,MyMcMurray,http://www.mymcmurray.com/2017/09/16/ap-news-in-brief-at-1204-a-m-edt-37/
698,698,Honolulu Star-Advertiser,http://www.staradvertiser.com/2017/09/16/business/business-breaking/u-s-coastal-growth-continues-despite-lessons-of-past-storms/
699,699,Beaumont Enterprise,http://www.beaumontenterprise.com/news/texas/article/What-hurricanes-don-t-teach-us-AP-finds-fast-12202754.php
700,700,nwi.com,http://www.nwitimes.com/news/national/us-coastal-growth-continues-despite-lessons-of-past-storms/article_40fe60ab-0617-599a-90c0-091c8b8eccf2.html
701,701,MyMcMurray,http://www.mymcmurray.com/2017/09/16/what-hurricanes-dont-teach-us-ap-finds-fast-coastal-growth/
702,702,WFXG FOX54,http://www.wfxg.com/story/36382596/us-coastal-growth-continues-despite-lessons-of-past-storms
703,703,Bradenton Herald,http://www.bradenton.com/news/business/article173700696.html
704,704,Bradenton Herald,http://www.bradenton.com/news/nation-world/national/article173672521.html
705,705,NewsTimes,http://www.newstimes.com/news/texas/article/What-hurricanes-don-t-teach-us-AP-finds-fast-12202754.php
706,706,Sun.Star,http://www.sunstar.com.ph/network/news/2017/09/17/us-coastal-growth-continues-despite-lessons-past-storms-564574
707,707,WMC Action News 5,http://www.wmcactionnews5.com/story/36382596/us-coastal-growth-continues-despite-lessons-of-past-storms
708,708,greenwich time,http://www.greenwichtime.com/news/texas/article/What-hurricanes-don-t-teach-us-AP-finds-fast-12202754.php
709,709,WMC Action News 5,http://www.wmcactionnews5.com/story/36382595/us-coastal-growth-continues-despite-lessons-of-past-storms
710,710,Aurora Sentinel,http://www.aurorasentinel.com/news/nation-world/us-coastal-growth-continues-despite-lessons-past-storms/
711,711,star-telegram,http://www.star-telegram.com/news/nation-world/national/article173799046.html
712,712,star-telegram,http://www.star-telegram.com/news/state/texas/article173700696.html
713,713,Sun Herald,http://www.sunherald.com/news/business/article173700696.html
714,714,Aiken Standard,http://www.aikenstandard.com/news/us-coastal-growth-continues-despite-lessons-of-past-storms/article_4f9b22ad-fbdf-5705-ae91-af649980c73b.html
715,715,ktre.com,http://www.ktre.com/story/36381583/what-hurricanes-dont-teach-us-ap-finds-fast-coastal-growth
716,716,ktre.com,http://www.ktre.com/story/36382596/us-coastal-growth-continues-despite-lessons-of-past-storms
717,717,ktre.com,http://www.ktre.com/story/36382595/us-coastal-growth-continues-despite-lessons-of-past-storms
718,718,Idaho Statesman,http://www.idahostatesman.com/news/nation-world/article173672521.html
719,719,The State,http://www.thestate.com/news/nation-world/national/article173672521.html
720,720,missoulian.com,http://missoulian.com/news/national/what-hurricanes-don-t-teach-us-ap-finds-fast-coastal/article_d5e814ee-4ec0-53f3-bc8e-5cc29ccf16a7.html
721,721,missoulian.com,http://missoulian.com/news/national/us-coastal-growth-continues-despite-lessons-of-past-storms/article_d5e814ee-4ec0-53f3-bc8e-5cc29ccf16a7.html
722,722,WAFB,http://www.wafb.com/story/36382596/us-coastal-growth-continues-despite-lessons-of-past-storms
723,723,The News&Observer,http://www.newsobserver.com/news/nation-world/national/article173799046.html
724,724,WAFB,http://www.wafb.com/story/36382595/us-coastal-growth-continues-despite-lessons-of-past-storms
725,725,The News&Observer,http://www.newsobserver.com/news/state/south-carolina/article173700696.html
726,726,The News&Observer,http://www.newsobserver.com/news/business/article173700696.html
727,727,Associated Press,http://hosted2.ap.org/CARIE/6b85546689744819aa7a64cd3ca6cee6/Article_2017-09-16-US-Hurricanes-Coastline-Growth/id-1c50c18ba80246efab0f665f1f8749dd
728,728,Associated Press,http://hosted2.ap.org/CARIE/6b85546689744819aa7a64cd3ca6cee6/Article_2017-09-16-US--Hurricanes-Coastline%20Growth/id-664c3ecc200a42ffa9b0d8f96fd54e9b
729,729,The Republic,http://www.therepublic.com/2017/09/16/us-hurricanes-coastline-growth/
730,730,TimesDaily,http://www.timesdaily.com/news/nation/us-coastal-growth-continues-despite-lessons-of-past-storms/article_bc950ea6-5c39-5c33-b22d-eb9b96d58ef6.html
731,731,WJAX,http://www.actionnewsjax.com/news/florida/what-hurricanes-dont-teach-us-ap-finds-fast-coastal-growth/610299911
732,732,Willoughby News-Herald,http://www.news-herald.com/article/HR/20170916/BUSINESS/170919523
733,733,centredaily,http://www.centredaily.com/news/nation-world/article173799046.html
734,734,The News Tribune,http://www.thenewstribune.com/news/business/article173700696.html
735,735,Belleville News-Democrat,http://www.bnd.com/news/nation-world/national/article173672521.html
736,736,Houston Chronicle,http://www.houstonchronicle.com/news/nation-world/nation/article/Coastal-growth-continues-undeterred-12203553.php
737,737,Houston Chronicle,http://www.houstonchronicle.com/news/texas/article/What-hurricanes-don-t-teach-us-AP-finds-fast-12202754.php
738,738,MyrtleBeachOnline,http://www.myrtlebeachonline.com/news/business/national-business/article173700696.html
739,739,MyrtleBeachOnline,http://www.myrtlebeachonline.com/news/nation-world/national/article173799046.html
740,740,MyrtleBeachOnline,http://www.myrtlebeachonline.com/news/state/south-carolina/article173700696.html
741,741,Daily Journal,http://www.dailyjournal.net/2017/09/16/us-hurricanes-coastline-growth/
742,742,Muscatine Journal,http://muscatinejournal.com/news/national/us-coastal-growth-continues-despite-lessons-of-past-storms/article_c790f109-0789-5707-81b7-5b5cdc193043.html
743,743,Owensboro Messenger-Inquirer,http://www.messenger-inquirer.com/news/national/u-s-coastal-growth-continues-despite-lessons-of-past-storms/article_f61819ed-3dec-5a24-b224-1de364c921a8.html
744,744,WBOC TV 16,http://www.wboc.com/story/36382595/us-coastal-growth-continues-despite-lessons-of-past-storms
745,745,The Tribune,http://www.sanluisobispo.com/news/nation-world/national/article173672521.html
746,746,The  Olympian,http://www.theolympian.com/news/nation-world/article173799046.html
747,747,Eagle-Tribune,http://www.eagletribune.com/region/what-hurricanes-don-t-teach-us-ap-finds-fast-coastal/article_cf864e7a-a817-5d6e-b9c9-61b01757753c.html
748,748,Federal News Radio,https://federalnewsradio.com/u-s-news/2017/09/what-hurricanes-dont-teach-us-ap-finds-fast-coastal-growth/
749,749,Post Register,http://www.postregister.com/articles/nation-world/2017/09/17/coastal-growth-continues-despite-lessons-storms
750,750,Winston-Salem Journal,http://www.journalnow.com/news/nation_world_ap/what-hurricanes-don-t-teach-us-ap-finds-fast-coastal/article_7d9dca57-ee53-5b7c-b44f-7d4814e8c60f.html
751,751,Anderson Observer,http://andersonobserver.com/news/2017/9/16/hurricanes-dont-deter-fast-growth-along-the-coast.html
752,752,Dothan Eagle,http://www.dothaneagle.com/news/ap/national/what-hurricanes-don-t-teach-us-ap-finds-fast-coastal/article_10741488-9ea5-587f-94db-6e8fbaaa68af.html
753,753,Dothan Eagle,http://www.dothaneagle.com/news/ap/national/us-coastal-growth-continues-despite-lessons-of-past-storms/article_10741488-9ea5-587f-94db-6e8fbaaa68af.html
754,754,LasVegasSun.com,https://lasvegassun.com/news/2017/sep/16/us-coastal-growth-continues-despite-lessons-of-pas/
755,755,PostBulletin.com,http://www.postbulletin.com/business/us-coastal-growth-continues-despite-lessons-of-past-storms/article_350f493b-e1eb-5c81-be9e-6a99ea0efce1.html
756,756,East Oregonian,http://www.eastoregonian.com/us-coastal-growth-continues-despite-lessons-of-past-storms-eo-ap-webfeeds-news-nation-worldcd935bda33124a64a89f850483e935a3
757,757,canada.com,http://www.canada.com/business/coastal+growth+continues+despite+lessons+past+storms/14713020/story.html
758,758,Boston Herald,http://www.bostonherald.com/news/national/2017/09/us_coastal_growth_continues_despite_lessons_of_past_storms
759,759,CTPost,http://www.ctpost.com/news/texas/article/What-hurricanes-don-t-teach-us-AP-finds-fast-12202754.php
760,760,Republican American,http://www.rep-am.com/news/2017/09/16/hurricanes-what-hurricanes-coasts-see-massive-development/
761,761,National Post,http://nationalpost.com/pmn/news-pmn/what-hurricanes-dont-teach-us-ap-finds-fast-coastal-growth
762,762,Fox News,http://www.foxnews.com/us/2017/09/16/what-hurricanes-dont-teach-us-ap-finds-fast-coastal-growth.html
763,763,tristateupdate.com,http://www.tristateupdate.com/story/36382595/us-coastal-growth-continues-despite-lessons-of-past-storms
764,764,KIRO,http://www.kiro7.com/news/national/us-coastal-growth-continues-despite-lessons-of-past-storms/610406621
765,765,HeraldNet.com,http://www.heraldnet.com/nation-world/us-coastal-growth-continues-despite-lessons-of-past-storms/
766,766,The New York Times,https://www.nytimes.com/2017/09/11/travel/travel-companies-have-a-new-clientele-hurricane-evacuees.html
767,767,The New York Times,https://www.nytimes.com/reuters/2017/09/10/us/10reuters-storm-irma-trump.html
768,768,The New York Times,https://www.nytimes.com/2017/08/16/us/california-today-hamilton-los-angeles.html
769,769,The New York Times,https://www.nytimes.com/2017/09/07/us/politics/house-committee-white-supremacy.html
770,770,The New York Times,https://www.nytimes.com/2017/09/12/us/irma-storm-updates.html
771,771,The New York Times,https://www.nytimes.com/2017/09/15/us/politics/tillerson-state-department-united-nations-general-assembly.html
772,772,The New York Times,https://www.nytimes.com/2017/09/17/fashion/weddings/britt-haxton-brett-reynolds.html
773,773,The New York Times,https://www.nytimes.com/2017/09/04/us/hurricane-irma.html
774,774,The New York Times,https://www.nytimes.com/2017/08/22/us/politics/mitch-mcconnell-trump.html
775,775,The New York Times,https://www.nytimes.com/2017/08/21/sports/ncaafootball/football-practice-or-the-eclipse-it-depends-on-the-coach.html
776,776,The New York Times,https://www.nytimes.com/2017/09/16/opinion/sunday/statue-south-carolina-de-laine.html
777,777,The New York Times,https://www.nytimes.com/2017/08/27/us/politics/trump-law-order-police-arpaio.html
778,778,The New York Times,https://www.nytimes.com/2017/08/22/fashion/weddings/couple-marries-during-the-total-eclipse.html
779,779,The New York Times,https://www.nytimes.com/2017/09/13/opinion/senators-lindsey-leahy-foreign-policy.html
780,780,The New York Times,https://www.nytimes.com/2017/09/12/us/irma-jacksonville-florida.html
781,781,The New York Times,https://www.nytimes.com/2017/08/21/business/jeep-fiat-chrysler-great-wall-china.html
782,782,The New York Times,https://www.nytimes.com/2017/09/07/arts/e-b-white-house-charlottes-web.html
783,783,The New York Times,https://www.nytimes.com/2017/09/10/us/crane-collapse-miami-irma.html
784,784,The New York Times,https://www.nytimes.com/2017/08/23/sports/billy-payne-who-allowed-women-to-join-augusta-national-retires.html
785,785,The New York Times,https://www.nytimes.com/2017/08/18/arts/television/ready-for-the-solar-eclipse-nova-on-pbs-has-you-covered.html
786,786,The New York Times,https://www.nytimes.com/2017/09/02/sports/tennis/karolina-pliskova-jennifer-brady-us-open.html
787,787,The New York Times,https://www.nytimes.com/aponline/2017/09/10/us/ap-us-hurricane-irma-the-latest.html
788,788,The New York Times,https://www.nytimes.com/2017/09/16/us/south-carolina-georgia-irma.html
789,789,The New York Times,https://www.nytimes.com/aponline/2017/09/09/world/americas/ap-hurricane-irma-the-latest.html
790,790,The New York Times,https://www.nytimes.com/2017/08/22/us/california-today-berkeley-chancellor-free-speech.html
791,791,The New York Times,https://www.nytimes.com/2017/09/14/world/australia/clown-craze-australia.html
792,792,The New York Times,https://www.nytimes.com/2017/09/14/us/politics/trump-visits-florida-to-assess-hurricane-irma-damage.html
793,793,The New York Times,https://www.nytimes.com/2017/08/28/science/dna-tests-ancestry.html
794,794,The New York Times,https://www.nytimes.com/2017/09/11/travel/road-trip-books.html
795,795,The New York Times,https://www.nytimes.com/2017/09/11/travel/chuck-berry-road-trip.html
796,796,The New York Times,https://www.nytimes.com/2017/08/21/science/solar-eclipse.html
797,797,The New York Times,https://www.nytimes.com/2017/08/30/business/harvey-recovery-houston-businesses.html
798,798,The New York Times,https://www.nytimes.com/2017/09/06/upshot/how-to-follow-hurricane-irma.html
799,799,The New York Times,https://www.nytimes.com/2017/08/19/us/politics/arthur-finkelstein-innovative-influential-conservative-strategist-dies-at-72.html
800,800,The New York Times,https://www.nytimes.com/2017/08/28/business/dealbook/flood-insurance-harvey.html
801,801,The New York Times,https://www.nytimes.com/2017/09/05/business/college-campus-parking.html
802,802,The New York Times,https://www.nytimes.com/2017/09/12/books/review/katy-tur-memior-unbelievable.html
803,803,The New York Times,https://www.nytimes.com/2017/09/07/us/politics/governors-obamacare-fixes-trump-repeal.html
804,804,The New York Times,https://www.nytimes.com/2017/08/28/us/politics/harvey-congress-aid-trump-cruz-sandy.html
805,805,The New York Times,https://www.nytimes.com/2017/08/28/us/politics/trump-police-military-surplus-equipment.html
806,806,The New York Times,https://www.nytimes.com/2017/08/17/world/controversial-statues-monuments-destroyed.html
807,807,The New York Times,https://www.nytimes.com/2017/08/28/science/dna-tests-genetics-ancestry-23andme.html
808,808,The New York Times,https://www.nytimes.com/2017/08/25/us/politics/bob-corker-often-an-ally-of-trump-is-latest-republican-to-be-attacked-by-him.html
809,809,The New York Times,https://www.nytimes.com/2017/08/19/us/politics/charlottesville-trump-virginia-gubernatorial-campaign-race-confederate-statues.html
810,810,The New York Times,https://www.nytimes.com/2017/09/05/us/politics/dream-act-daca-trump-congress-dreamers.html
811,811,The New York Times,https://www.nytimes.com/2017/09/07/us/daca-losses-immigration.html
812,812,The New York Times,https://www.nytimes.com/2017/09/07/us/destruction-caribbean-irma-florida.html
813,813,The New York Times,https://www.nytimes.com/2017/08/25/us/monuments-confederacy-remove-rename.html
814,814,The New York Times,https://www.nytimes.com/2017/09/15/opinion/trump-daca-immigration-morality.html
815,815,The New York Times,https://www.nytimes.com/2017/08/16/business/trump-chief-executives-companies.html
816,816,The New York Times,https://www.nytimes.com/2017/08/23/sports/golf/billy-payne-augusta-national-masters.html
817,817,The New York Times,https://www.nytimes.com/2017/09/07/learning/should-the-government-allow-dreamers-to-stay-in-the-us-without-fear-of-being-deported.html
818,818,The New York Times,https://www.nytimes.com/interactive/2017/08/17/science/total-eclipse-where-are-you-watching.html
819,819,The New York Times,https://www.nytimes.com/2017/08/22/briefing/afghanistan-solar-eclipse-charlottesville.html
820,820,The New York Times,https://www.nytimes.com/2017/08/21/science/the-moon-cloaks-the-sun-and-a-nation-is-awed.html
821,821,The New York Times,https://www.nytimes.com/2017/08/17/us/politics/republicans-congress-trump.html
822,822,The New York Times,https://www.nytimes.com/2017/08/22/us/politics/trump-black-republicans-moral-dilemma-charlottesville.html
823,823,The New York Times,https://www.nytimes.com/2017/09/03/sports/baseball/arizona-extends-its-streak-and-its-wild-card-edge.html
824,824,The New York Times,https://www.nytimes.com/2017/09/13/us/politics/trump-tim-scott-charlottesville-race.html
825,825,The New York Times,https://www.nytimes.com/2017/08/26/us/south-carolina-santee-cooper-ceo-nuclear.html
826,826,The New York Times,https://www.nytimes.com/2017/09/12/climate/florida-power-outages.html
827,827,The New York Times,https://www.nytimes.com/2017/09/08/us/politics/brock-long-fema-harvey-irma.html
828,828,The New York Times,https://www.nytimes.com/2017/08/20/science/solar-eclipse.html
829,829,The New York Times,https://www.nytimes.com/2017/08/31/business/georgia-vogtle-nuclear-reactors.html
830,830,The New York Times,https://www.nytimes.com/2017/08/31/business/consumer-financial-protection-bureau.html
831,831,The New York Times,https://www.nytimes.com/2017/08/18/learning/a-total-solar-eclipse-from-space.html
832,832,The New York Times,https://www.nytimes.com/2017/09/13/opinion/trumpcare-health-care-cassidy-graham.html
833,833,The New York Times,https://www.nytimes.com/aponline/2017/09/13/us/ap-us-hurricane-irma.html
834,834,The New York Times,https://www.nytimes.com/2017/09/08/sports/ncaafootball/ncaa-coaches-salary.html
835,835,The New York Times,https://www.nytimes.com/2017/08/22/fashion/ultimate-fighting-championship-mcgregor-mayweather-rousey-wme-img.html
836,836,The New York Times,https://www.nytimes.com/2017/09/15/sports/football/josh-mccown-jets.html
837,837,The New York Times,https://www.nytimes.com/2017/08/16/upshot/political-migration-a-new-business-of-moving-out-to-fit-in.html
838,838,The New York Times,https://www.nytimes.com/2017/08/15/world/asia/trump-korea-iran-venezuela.html
839,839,The New York Times,https://www.nytimes.com/2017/08/20/us/preparing-for-solar-eclipse.html
840,840,The New York Times,https://www.nytimes.com/reuters/2017/09/09/world/americas/09reuters-storm-irma.html
841,841,The New York Times,https://www.nytimes.com/2017/09/11/us/irma-jacksonville-naples.html
842,842,The Guardian,http://www.theguardian.com/us-news/2017/aug/18/mitt-romney-donald-trump-charlottesville-comments
843,843,The Guardian,http://www.theguardian.com/science/2017/aug/20/solar-eclipse-america-citizen-scientists-unlock-mysteries
844,844,The Guardian,http://www.theguardian.com/commentisfree/2017/aug/22/confederate-statues-monuments-sidney-blumenthal
845,845,The Guardian,http://www.theguardian.com/us-news/2017/aug/16/confederate-monuments-civil-war-history-trump
846,846,The Guardian,http://www.theguardian.com/us-news/2017/sep/05/daca-congress-dreamers-trump-republicans
847,847,The Guardian,http://www.theguardian.com/film/2017/sep/03/the-leisure-seeker-review-helen-mirren-donald-sutherland-venice-film-2017
848,848,The Guardian,http://www.theguardian.com/sport/2017/aug/23/billy-payne-resigns-augusta-national-masters-pga-golf
849,849,The Guardian,http://www.theguardian.com/australia-news/2017/aug/18/morning-mail-13-dead-in-spain-attack
850,850,The Guardian,http://www.theguardian.com/us-news/2017/sep/04/donald-trump-daca-dreamers-repeal-announcement
851,851,The Guardian,http://www.theguardian.com/us-news/2017/sep/13/florida-nursing-home-hurricane-irma
852,852,The Guardian,http://www.theguardian.com/world/2017/sep/08/turks-and-caicos-islands-hit-by-hurricane-irma
853,853,The Guardian,http://www.theguardian.com/commentisfree/2017/sep/12/leave-britney-alone-prototype-viral-hit-chris-crocker
854,854,The Guardian,http://www.theguardian.com/us-news/2017/aug/22/trump-immigration-us-schools-education-undocumented-migrants
855,855,The Guardian,http://www.theguardian.com/world/2017/sep/12/tuesday-briefing-brexit-bill-backed-but-amendments-pile-up
856,856,The Guardian,http://www.theguardian.com/us-news/2017/aug/17/donald-trump-support-base-pennsylvania-voters
857,857,The Guardian,http://www.theguardian.com/world/2017/sep/13/how-are-you-dealing-with-the-aftermath-of-hurricane-irma
858,858,The Guardian,http://www.theguardian.com/us-news/2017/aug/16/black-women-violated-us-policing-racial-profiling
859,859,The Guardian,http://www.theguardian.com/commentisfree/2017/aug/21/us-government-ku-klux-klan-charlottesville
860,860,The Guardian,http://www.theguardian.com/us-news/2017/aug/26/donald-trumps-attacks-on-republican-politicians
861,861,The Guardian,http://www.theguardian.com/us-news/2017/aug/16/republicans-charlottesville-trump-response-for-against
862,862,The Guardian,http://www.theguardian.com/world/2017/sep/10/what-we-know-so-far-about-hurricane-irma
863,863,The Guardian,http://www.theguardian.com/science/2017/aug/21/share-your-photos-and-videos-of-the-total-solar-eclipse
864,864,The Guardian,http://www.theguardian.com/us-news/2017/aug/16/george-w-hw-bush-statement-bigotry-antisemitism-trump
865,865,The Guardian,http://www.theguardian.com/us-news/2017/sep/08/congress-hurricane-relief-deal-budget
866,866,The Guardian,http://www.theguardian.com/us-news/2017/sep/05/donald-trump-dreamers-program-young-immigrants
867,867,The Guardian,http://www.theguardian.com/science/live/2017/aug/21/solar-eclipse-live-map-route
868,868,The Guardian,http://www.theguardian.com/environment/2017/aug/31/us-risk-flooding-harvey-boston-new-york-miami-beach
869,869,The Guardian,http://www.theguardian.com/us-news/2017/aug/22/donald-trump-transgender-military-ban-albert-cashier
870,870,The Guardian,http://www.theguardian.com/commentisfree/2017/sep/04/labor-movement-civil-rights-seiu
871,871,The Guardian,http://www.theguardian.com/world/2017/sep/01/timeline-billion-dollar-weather-disasters-us-2007-2016
872,872,The Guardian,http://www.theguardian.com/us-news/2017/sep/04/donald-trump-what-is-daca-dreamers
873,873,The Guardian,http://www.theguardian.com/commentisfree/2017/aug/25/not-crap-turn-faeces-urine-treasure-astronauts-recycle-bodily-waste
874,874,The Guardian,http://www.theguardian.com/world/2017/sep/05/us-ambassador-to-the-un-nuclear-deal-with-iran-in-congresss-hands
875,875,The Guardian,http://www.theguardian.com/science/2017/aug/22/srecycled-astronaut-urine-could-make-nutrients-and-tools
876,876,The Guardian,http://www.theguardian.com/science/2017/aug/17/total-solar-eclipse-small-town-preparation-weiser-idaho
877,877,The Guardian,http://www.theguardian.com/world/2017/sep/11/florida-keys-facing-potential-humanitarian-crisis-in-irma-aftermath
878,878,The Guardian,http://www.theguardian.com/world/2017/aug/17/donald-trump-barcelona-reaction-general-pershing-myth
879,879,The Guardian,http://www.theguardian.com/sport/2017/sep/16/newcastle-saracens-premiership-match-report
880,880,The Guardian,http://www.theguardian.com/us-news/2017/sep/13/tim-scott-senator-donald-trump-meeting-race-charlottesville
881,881,The Guardian,http://www.theguardian.com/commentisfree/2017/aug/23/loan-sharks-eradicated-wall-street
882,882,The Guardian,http://www.theguardian.com/world/2017/sep/01/hurricane-harvey-us-billion-dollar-weather-disasters-2017
883,883,The Guardian,http://www.theguardian.com/sport/2017/sep/10/climbing-el-capitan-alex-honnold-yosemite
884,884,The Guardian,http://www.theguardian.com/us-news/2017/sep/11/revolutionary-not-a-liberal-radical-black-mayor-mississippi-chokwe-lumumba
885,885,The Guardian,http://www.theguardian.com/us-news/2017/aug/17/trump-neo-nazis-antifa-moral-equivalence-tweets-charlottesville
886,886,The Guardian,http://www.theguardian.com/us-news/2017/aug/24/charleston-shooting-south-carolina-king-street
887,887,The Guardian,http://www.theguardian.com/cities/2017/aug/21/portland-oregon-spotlight-great-american-eclipse
888,888,The Guardian,http://www.theguardian.com/world/2017/aug/16/why-is-the-us-still-fighting-the-civil-war
889,889,The Guardian,http://www.theguardian.com/uk-news/2017/aug/17/muslim-radio-host-sues-daily-stormer-manchester-bombing-ariana-grande
890,890,Mail Online,http://www.dailymail.co.uk/~/article-4873880/index.html
891,891,Mail Online,http://www.dailymail.co.uk/~/article-4873628/index.html
892,892,Mail Online,http://www.dailymail.co.uk/~/article-4881178/index.html
893,893,The Huffington Post,http://www.huffingtonpost.com/entry/duke-university-is-removing-the-robert-e-lee-statue-from-its-chapel_us_5998346ce4b0e8cc855df9f9
894,894,Mail Online,http://www.dailymail.co.uk/~/article-4805052/index.html
895,895,Mail Online,http://www.dailymail.co.uk/~/article-4875406/index.html
896,896,Mail Online,http://www.dailymail.co.uk/~/article-4871894/index.html
897,897,Mail Online,http://www.dailymail.co.uk/~/article-4856540/index.html
898,898,Mail Online,http://www.dailymail.co.uk/~/article-4864670/index.html
899,899,Mail Online,http://www.dailymail.co.uk/~/article-4883810/index.html
900,900,BBC News,http://www.bbc.co.uk/news/world-us-canada-41153609
901,901,Mail Online,http://www.dailymail.co.uk/~/article-4815180/index.html
902,902,Mail Online,http://www.dailymail.co.uk/~/article-4877354/index.html
903,903,Mail Online,http://www.dailymail.co.uk/~/article-4823470/index.html
904,904,The Huffington Post,http://www.huffingtonpost.com/entry/couple-sues-amazon-over-defective-eclipse-glasses_us_59a839a7e4b0a8d14573ecae
905,905,Mail Online,http://www.dailymail.co.uk/~/article-4805420/index.html
906,906,The Huffington Post,http://www.huffingtonpost.com/entry/anti-immigration-conservatives-daca_us_59ba36d6e4b02da0e13f440a
907,907,Mail Online,http://www.dailymail.co.uk/~/article-4877122/index.html
908,908,Mail Online,http://www.dailymail.co.uk/~/article-4800960/index.html
909,909,Mail Online,http://www.dailymail.co.uk/~/article-4883626/index.html
910,910,Mail Online,http://www.dailymail.co.uk/~/article-4797120/index.html
911,911,BBC News,http://www.bbc.co.uk/news/world-us-canada-40941341
912,912,Mail Online,http://www.dailymail.co.uk/~/article-4823912/index.html
913,913,Mail Online,http://www.dailymail.co.uk/~/article-4867774/index.html
914,914,Mail Online,http://www.dailymail.co.uk/~/article-4804428/index.html
915,915,BBC News,http://www.bbc.co.uk/news/world-us-canada-41262866
916,916,Mail Online,http://www.dailymail.co.uk/~/article-4841822/index.html
917,917,The Huffington Post,http://www.huffingtonpost.com/entry/america-days-without-the-president-implicitly-endorsing-nazism-1_us_5994b5a7e4b0acc593e4e9b7
918,918,Mail Online,http://www.dailymail.co.uk/~/article-4882078/index.html
919,919,Mail Online,http://www.dailymail.co.uk/~/article-4813472/index.html
920,920,BBC News,http://www.bbc.co.uk/news/world-us-canada-40952797
921,921,Mail Online,http://www.dailymail.co.uk/~/article-4824260/index.html
922,922,Mail Online,http://www.dailymail.co.uk/~/article-4886198/index.html
923,923,The Huffington Post,http://www.huffingtonpost.com/entry/people-are-losing-their-minds-over-this-solar-eclipse_us_599ad98de4b0a2608a6d64e7
924,924,Mail Online,http://www.dailymail.co.uk/~/article-4814840/index.html
925,925,Mail Online,http://www.dailymail.co.uk/~/article-4843864/index.html
926,926,Mail Online,http://www.dailymail.co.uk/~/article-4814054/index.html
927,927,Mail Online,http://www.dailymail.co.uk/~/article-4825970/index.html
928,928,Mail Online,http://www.dailymail.co.uk/~/article-4814010/index.html
929,929,Mail Online,http://www.dailymail.co.uk/~/article-4890130/index.html
930,930,Mail Online,http://www.dailymail.co.uk/~/article-4890126/index.html
931,931,Mail Online,http://www.dailymail.co.uk/~/article-4804652/index.html
932,932,Mail Online,http://www.dailymail.co.uk/~/article-4813546/index.html
933,933,Mail Online,http://www.dailymail.co.uk/~/article-4843032/index.html
934,934,Mail Online,http://www.dailymail.co.uk/~/article-4857760/index.html
935,935,Mail Online,http://www.dailymail.co.uk/~/article-4809620/index.html
936,936,Mail Online,http://www.dailymail.co.uk/~/article-4804376/index.html
937,937,Mail Online,http://www.dailymail.co.uk/~/article-4809606/index.html
938,938,Mail Online,http://www.dailymail.co.uk/~/article-4868446/index.html
939,939,Mail Online,http://www.dailymail.co.uk/~/article-4857730/index.html
940,940,Mail Online,http://www.dailymail.co.uk/~/article-4842720/index.html
941,941,Mail Online,http://www.dailymail.co.uk/~/article-4804598/index.html
942,942,Mail Online,http://www.dailymail.co.uk/~/article-4804600/index.html
943,943,Mail Online,http://www.dailymail.co.uk/~/article-4813716/index.html
944,944,Mail Online,http://www.dailymail.co.uk/~/article-4804602/index.html
945,945,Mail Online,http://www.dailymail.co.uk/~/article-4842330/index.html
